X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
-73.9652746478,40.7809326849,20F-PM-1007-07,20F,PM,2018-10-07,7,Adult,Gray,Cinnamon,Gray+Cinnamon,cinnamon tail,Ground Plane,FALSE,,True,True,True,True,True,watching,True,True,True,True,True,True,True,True,,POINT (-73.96527464775211 40.7809326848536),,19,4,19,13
-73.9694382428,40.7846350693,22A-AM-1008-04,22A,AM,2018-10-08,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9694382427984 40.7846350692923),,19,4,19,13
-73.9709242365,40.7684217216,5I-AM-1010-04,05I,AM,2018-10-10,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9709242364673 40.7684217215595),,19,4,19,13
-73.9637167470,40.7892160138,29C-AM-1007-01,29C,AM,2018-10-07,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.96371674703802 40.7892160137944),,19,4,19,13
-73.9771847729,40.7695971165,4C-AM-1006-01,04C,AM,2018-10-06,1,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9771847728747 40.7695971164981),,19,4,19,13
-73.9639048209,40.7777373346,18I-PM-1007-02,18I,PM,2018-10-07,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,12,,True,True,True,True,True,hanging upside down,True,True,True,True,True,True,True,True,,POINT (-73.9639048209454 40.7777373345558),,19,4,19,13
-73.9784863124,40.7669225021,1D-AM-1006-08,01D,AM,2018-10-06,8,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,45,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9784863123685 40.7669225020831),,19,4,19,13
-73.9662310607,40.7747758221,14I-AM-1013-01,14I,AM,2018-10-13,1,Adult,Gray,White,Gray+White,,Above Ground,10,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9662310606968 40.7747758221226),,19,4,19,13
-73.9562323456,40.7946180656,37E-AM-1013-02,37E,AM,2018-10-13,2,,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9562323455674 40.79461806563491),,19,4,19,13
-73.9624296436,40.7913208137,31C-PM-1010-02,31C,PM,2018-10-10,2,Adult,Gray,White,Gray+White,,Above Ground,10,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9624296435843 40.791320813687),,19,4,19,13
-73.9792814244,40.7705031941,4A-AM-1007-04,04A,AM,2018-10-07,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9792814244424 40.770503194056),,19,4,19,13
-73.9714045892,40.7715418334,9G-AM-1007-03,09G,AM,2018-10-07,3,Adult,Gray,Black,Gray+Black,,Above Ground,30,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.97140458915972 40.7715418333976),,19,4,19,13
-73.9620719414,40.7886374530,29D-PM-1010-02,29D,PM,2018-10-10,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9620719414292 40.788637452988),,19,4,19,13
-73.9730813162,40.7779315721,14B-AM-1007-02,14B,AM,2018-10-07,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9730813162152 40.7779315720879),,19,4,19,13
-73.9545427611,40.7930353817,36G-PM-1012-02,36G,PM,2018-10-12,2,Adult,Gray,White,Gray+White,,Above Ground,10,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9545427611477 40.7930353817441),,19,4,19,13
-73.9566277722,40.7966674588,39D-PM-1012-04,39D,PM,2018-10-12,4,Juvenile,Gray,White,Gray+White,,Above Ground,10,on tree trunk (descending from height of ~10 ft),True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.95662777215811 40.7966674587803),,19,4,19,13
-73.9754709118,40.7681421869,3E-AM-1006-08,03E,AM,2018-10-06,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9754709117681 40.7681421869407),,19,4,19,13
-73.9734741818,40.7663284514,3H-PM-1014-03,03H,PM,2018-10-14,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9734741818047 40.766328451425),,19,4,19,13
-73.9748522796,40.7719586621,7D-PM-1010-01,07D,PM,2018-10-10,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,outside fenced hectare,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9748522796455 40.7719586621003),,19,4,19,13
-73.9597845470,40.7906179303,32E-AM-1007-11,32E,AM,2018-10-07,11,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9597845469964 40.7906179303448),,19,4,19,13
-73.9708225720,40.7772497804,14D-PM-1019-13,14D,PM,2018-10-19,13,Adult,Gray,,Gray+,,,,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9708225719705 40.7772497804149),,19,4,19,13
-73.9536198726,40.7980135102,41E-AM-1007-03,41E,AM,2018-10-07,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9536198726174 40.7980135102228),,19,4,19,13
-73.9668922015,40.7823535654,21D-AM-1008-06,21D,AM,2018-10-08,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9668922014699 40.7823535653774),,19,4,19,13
-73.9697787674,40.7781746195,16D-PM-1010-05,16D,PM,2018-10-10,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9697787673802 40.7781746195436),,19,4,19,13
-73.9575258628,40.7877155507,30H-AM-1007-03,30H,AM,2018-10-07,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9575258627966 40.787715550749),,19,4,19,13
-73.9565824188,40.7973120510,40D-AM-1013-06,40D,AM,2018-10-13,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9565824187667 40.797312050952),,19,4,19,13
-73.9579967047,40.7948682042,37D-PM-1014-02,37D,PM,2018-10-14,2,Adult,Gray,,Gray+,,Above Ground,40,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.95799670473181 40.7948682042252),,19,4,19,13
-73.9509628196,40.7977775674,42H-PM-1014-01,42H,PM,2018-10-14,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,2,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9509628195532 40.7977775674178),12423,18,4,36,18
-73.9774228454,40.7686399839,3D-AM-1006-05,03D,AM,2018-10-06,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,"runs from (chased by boy),wary of humans in playground",POINT (-73.9774228454023 40.7686399839016),,19,4,19,13
-73.9711607545,40.7749882476,12E-AM-1017-04,12E,AM,2018-10-17,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9711607544742 40.774988247642),,19,4,19,13
-73.9559520137,40.7950536287,38E-AM-1010-06,38E,AM,2018-10-10,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,branches,True,True,True,True,True,chasing and being chased by #7,True,True,True,True,True,True,True,True,,POINT (-73.95595201371721 40.7950536287174),,19,4,19,13
-73.9766477027,40.7712737418,6C-AM-1007-04,06C,AM,2018-10-07,4,Adult,Gray,,Gray+,,Above Ground,20,,True,True,True,True,True,chasing #5,True,True,True,True,True,True,True,True,,POINT (-73.9766477027266 40.7712737417779),,19,4,19,13
-73.9785709201,40.7674391934,2C-PM-1013-02,02C,PM,2018-10-13,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9785709201168 40.7674391934208),,19,4,19,13
-73.9589016386,40.7911727680,33E-PM-1012-03,33E,PM,2018-10-12,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9589016385889 40.7911727679625),,19,4,19,13
-73.9587678566,40.7962656031,38C-PM-1014-01,38C,PM,2018-10-14,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9587678566254 40.7962656030995),,19,4,19,13
-73.9537703231,40.7915959394,35I-AM-1013-01,35I,AM,2018-10-13,1,Adult,Cinnamon,White,Cinnamon+White,White underbelly,Above Ground,18,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9537703231359 40.7915959393814),,19,4,19,13
-73.9733944282,40.7722933513,8E-PM-1008-03,08E,PM,2018-10-08,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,in between 2 trees,True,True,True,True,True,,True,True,True,True,True,True,True,True,also being lured by mom & baby w/ food,POINT (-73.973394428186 40.7722933513053),,19,4,19,13
-73.9709991016,40.7725756708,10F-PM-1019-03,10F,PM,2018-10-19,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Cinnamon head,Ground Plane,FALSE,"Behind fence, grass",True,True,True,True,True,eating (nuts),True,True,True,True,True,True,True,True,approaches (bad tourists w/ nuts),POINT (-73.9709991016317 40.772575670774806),,19,4,19,13
-73.9642967876,40.7815652354,21F-AM-1018-08,21F,AM,2018-10-18,8,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9642967875857 40.7815652353937),,19,4,19,13
-73.9720050204,40.7699419094,7G-AM-1010-03,07G,AM,2018-10-10,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9720050204318 40.7699419094168),,19,4,19,13
-73.9543133845,40.7940537583,37G-PM-1007-08,37G,PM,2018-10-07,8,Adult,Gray,,Gray+,,,,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.95431338448 40.7940537582585),,19,4,19,13
-73.9547785081,40.7896121837,33I-AM-1008-02,33I,AM,2018-10-08,2,Adult,Gray,,Gray+,,Above Ground,3,edge of park @ 98th,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9547785081171 40.789612183711),,19,4,19,13
-73.9755656036,40.7738462518,9B-AM-1010-03,09B,AM,2018-10-10,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.975565603566 40.7738462518304),,19,4,19,13
-73.9784685929,40.7669924015,1D-PM-1007-05,01D,PM,2018-10-07,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9784685928652 40.7669924015341),,19,4,19,13
-73.9609692861,40.7905028912,31D-AM-1014-07,31D,AM,2018-10-14,7,,Gray,,Gray+,,Ground Plane,FALSE,Crossing path to tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9609692861012 40.790502891247),,19,4,19,13
-73.9556177490,40.7888569162,32I-AM-1013-03,32I,AM,2018-10-13,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,True,True,True,True,True,,True,True,True,True,True,True,True,True,watching me from tree - curious,POINT (-73.9556177490335 40.7888569161537),,19,4,19,13
-73.9569375356,40.7935398009,36E-AM-1013-02,36E,AM,2018-10-13,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9569375355884 40.7935398008612),,19,4,19,13
-73.9773520583,40.7708198506,5B-AM-1008-04,05B,AM,2018-10-08,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9773520582734 40.7708198505781),,19,4,19,13
-73.9705260103,40.7826333687,19A-PM-1013-04,19A,PM,2018-10-13,4,Adult,Gray,"Black, White","Gray+Black, White",Also looks quite brown - minimal body highlight coloring - black edges,Above Ground,2,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9705260103239 40.78263336865991),,19,4,19,13
-73.9716402454,40.7665133781,3I-PM-1013-08,03I,PM,2018-10-13,8,Adult,Black,,Black+,,Above Ground,2,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9716402454355 40.7665133780672),,19,4,19,13
-73.9727926335,40.7703705577,7F-AM-1008-07,07F,AM,2018-10-08,7,Adult,Gray,,Gray+,,Above Ground,28,next to the hole of #6,True,True,True,True,True,standing,True,True,True,True,True,True,True,True,,POINT (-73.9727926335397 40.77037055775),,19,4,19,13
-73.9590191655,40.7926139425,34D-AM-1008-03,34D,AM,2018-10-08,3,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9590191655172 40.7926139425111),,19,4,19,13
-73.9695518342,40.7762145994,14E-AM-1008-15,14E,AM,2018-10-08,15,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,walking,True,True,True,True,True,True,True,True,,POINT (-73.9695518341907 40.7762145993937),,19,4,19,13
-73.9703732649,40.7701979377,8H-PM-1014-04,08H,PM,2018-10-14,4,Adult,Black,,Black+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.97037326492571 40.7701979377103),,19,4,19,13
-73.9673949458,40.7826218539,21D-AM-1008-04,21D,AM,2018-10-08,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9673949458096 40.78262185394961),,19,4,19,13
-73.9569670901,40.7948792857,37E-PM-1006-03,37E,PM,2018-10-06,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,me,POINT (-73.9569670900695 40.794879285681304),,19,4,19,13
-73.9671534029,40.7810849804,20D-AM-1007-02,20D,AM,2018-10-07,2,Adult,Gray,,Gray+,too far to note 30',Ground Plane,FALSE,,True,True,True,True,True,quieter,True,True,True,True,True,True,True,True,,POINT (-73.9671534029191 40.7810849804467),,19,4,19,13
-73.9698044218,40.7697007834,7I-PM-1013-06,07I,PM,2018-10-13,6,Adult,Cinnamon,,Cinnamon+,"""Brown"" written in as Primary",Ground Plane,FALSE,Under the tree,True,True,True,True,True,"playing,interacting with #7",True,True,True,True,True,True,True,True,,POINT (-73.9698044218476 40.7697007833531),,19,4,19,13
-73.9614218413,40.7938945059,34B-AM-1013-01,34B,AM,2018-10-13,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,hopping,True,True,True,True,True,True,True,True,,POINT (-73.9614218413356 40.7938945058793),,19,4,19,13
-73.9611985783,40.7916048234,32C-AM-1014-06,32C,AM,2018-10-14,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9611985783336 40.791604823372),,19,4,19,13
-73.9538512146,40.7981257651,42E-PM-1012-04,42E,PM,2018-10-12,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.95385121459 40.7981257651433),,19,4,19,13
-73.9645390311,40.7809916310,20G-PM-1013-01,20G,PM,2018-10-13,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.964539031099 40.7809916310012),,19,4,19,13
-73.9586085859,40.7990326758,40A-PM-1014-04,40A,PM,2018-10-14,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,runs from (ran from path to bushes),POINT (-73.9586085858962 40.7990326758282),,19,4,19,13
-73.9767143644,40.7684756941,3D-AM-1006-02,03D,AM,2018-10-06,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,25,tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9767143644151 40.7684756941321),,19,4,19,13
-73.9691520826,40.7717104038,10H-AM-1014-06,10H,AM,2018-10-14,6,,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9691520826028 40.7717104037783),,19,4,19,13
-73.9722056539,40.7805111763,17A-PM-1013-03,17A,PM,2018-10-13,3,Adult,Gray,,Gray+,,Above Ground,15,tree,True,True,True,True,True,grooming! & scratching,True,True,True,True,True,True,True,True,,POINT (-73.9722056538718 40.7805111762703),,19,4,19,13
-73.9628982773,40.7884304803,28D-PM-1019-01,28D,PM,2018-10-19,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9628982772673 40.7884304803386),,19,4,19,13
-73.9730181306,40.7794601322,16A-AM-1013-02,16A,AM,2018-10-13,2,Adult,Black,,Black+,,Above Ground,,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9730181306326 40.7794601322427),,19,4,19,13
-73.9576325088,40.7988448745,41B-AM-1010-04,41B,AM,2018-10-10,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9576325087936 40.7988448745116),,19,4,19,13
-73.9554415665,40.7984201416,41D-AM-1014-03,41D,AM,2018-10-14,3,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9554415665082 40.7984201416018),,19,4,19,13
-73.9768173303,40.7661261814,1F-PM-1019-01,01F,PM,2018-10-19,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9768173303165 40.7661261813557),,19,4,19,13
-73.9577009571,40.7961260445,38C-PM-1014-10,38C,PM,2018-10-14,10,Juvenile,Gray,White,Gray+White,,Above Ground,10,,True,True,True,True,True,climbing (down from ~10'),True,True,True,True,True,True,True,True,,POINT (-73.9577009571427 40.796126044521),,19,4,19,13
-73.9745800592,40.7673565420,3F-AM-1006-08,03F,AM,2018-10-06,8,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,close to tall tree & light post,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9745800592393 40.767356541975),,19,4,19,13
-73.9565645717,40.7959039950,38D-PM-1006-03,38D,PM,2018-10-06,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9565645716564 40.795903994957705),,19,4,19,13
-73.9756894777,40.7681638218,4E-AM-1020-03,04E,AM,2018-10-20,3,Adult,Cinnamon,Black,Cinnamon+Black,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9756894776708 40.7681638218212),,19,4,19,13
-73.9669891940,40.7835635162,22C-PM-1006-07,22C,PM,2018-10-06,7,Adult,Gray,,Gray+,,Above Ground,10,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9669891940463 40.7835635162331),,19,4,19,13
-73.9675309176,40.7788649926,17E-AM-1017-09,17E,AM,2018-10-17,9,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9675309175947 40.7788649926486),,19,4,19,13
-73.9630820577,40.7821632293,22G-PM-1018-01,22G,PM,2018-10-18,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9630820577441 40.7821632293136),,19,4,19,13
-73.9590632051,40.7963146585,38B-AM-1019-04,38B,AM,2018-10-19,4,Adult,Gray,,Gray+,,Above Ground,20,,True,True,True,True,True,sitting in tree,True,True,True,True,True,True,True,True,observant,POINT (-73.9590632051055 40.7963146584827),,19,4,19,13
-73.9655969816,40.7797738846,19F-PM-1017-02,19F,PM,2018-10-17,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.965596981561 40.7797738845824),,19,4,19,13
-73.9787771053,40.7693562123,3B-AM-1010-07,03B,AM,2018-10-10,7,Adult,Gray,,Gray+,,Above Ground,10,,True,True,True,True,True,together w/ #8,True,True,True,True,True,True,True,True,,POINT (-73.9787771053108 40.76935621227501),,19,4,19,13
-73.9755371850,40.7733561234,9C-PM-1006-02,09C,PM,2018-10-06,2,Adult,Gray,White,Gray+White,,Above Ground,15,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9755371849972 40.7733561233828),,19,4,19,13
-73.9605554843,40.7901473714,31E-PM-1006-09,31E,PM,2018-10-06,9,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9605554843228 40.7901473714024),,19,4,19,13
